# created from stats.mat file and x.mat file
# link to original paper: https://doi.org/10.1007/s00348-023-03577-z
2,1
x-coordinate,y-coordinate,mean u-velocity
metre,metre,metre/sec
x,y,U_mean
-0.07113929073472,-0.0447643685995298,-0.50541807341159
-0.07113929073472,-0.0455901790412945,-0.506041736538103
-0.07113929073472,-0.0464159894830593,-0.506610933482393
-0.07113929073472,-0.047241799924824,-0.507088488913732
-0.07113929073472,-0.0480676103665887,-0.507692595490963
-0.07113929073472,-0.0488934208083535,-0.507957831190609
-0.07113929073472,-0.0497192312501182,-0.508164904043227
-0.07113929073472,-0.050545041691883,-0.508250523569965
-0.07113929073472,-0.0513708521336477,-0.508272017887088
-0.07113929073472,-0.0521966625754124,-0.508259347866592
-0.07113929073472,-0.0530224730171772,-0.508235051239053
-0.07113929073472,-0.0538482834589419,-0.508166305198435
-0.07113929073472,-0.0546740939007066,-0.508127728712502
-0.07113929073472,-0.0554999043424714,-0.508082683063164
-0.07113929073472,-0.0563257147842361,-0.507974585429476
-0.07113929073472,-0.0571515252260008,-0.507897402645798
-0.07113929073472,-0.0579773356677656,-0.507769688839203
-0.07113929073472,-0.0588031461095303,-0.507640245947457
-0.07113929073472,-0.059628956551295,-0.50754964784796
-0.07113929073472,-0.0604547669930598,-0.507406193404136
-0.07113929073472,-0.0612805774348245,-0.507305190981927
-0.07113929073472,-0.0621063878765892,-0.507041594931992
-0.07113929073472,-0.062932198318354,-0.506886961058319
-0.07113929073472,-0.0637580087601187,-0.506755461151481
-0.07113929073472,-0.0645838192018834,-0.506613199180175
-0.07113929073472,-0.0654096296436482,-0.506413102291783
-0.07113929073472,-0.0662354400854129,-0.506263774920812
-0.07113929073472,-0.0670612505271777,-0.506071488727408
-0.07113929073472,-0.0678870609689424,-0.505824497857276
-0.07113929073472,-0.0687128714107071,-0.505585347493944
-0.07113929073472,-0.0695386818524718,-0.505445828209428
-0.07113929073472,-0.0703644922942366,-0.505191593068754
-0.07113929073472,-0.0711903027360013,-0.504887542388672
-0.07113929073472,-0.0720161131777661,-0.504656977827464
-0.07113929073472,-0.0728419236195308,-0.504413951928452
-0.07113929073472,-0.0736677340612955,-0.504096247438047
-0.07113929073472,-0.0744935445030603,-0.503881721632197
-0.07113929073472,-0.075319354944825,-0.503483614682318
-0.07113929073472,-0.0761451653865897,-0.503262649524874
-0.07113929073472,-0.0769709758283545,-0.503027315073598
-0.07113929073472,-0.0777967862701192,-0.50276052915968
-0.07113929073472,-0.0786225967118839,-0.502474633873673
-0.07113929073472,-0.0794484071536487,-0.502217954164337
-0.07113929073472,-0.0802742175954134,-0.501892379355319
-0.07113929073472,-0.0811000280371781,-0.501578162847028
-0.07113929073472,-0.0819258384789429,-0.501240335382895
-0.07113929073472,-0.0827516489207076,-0.500927847959754
-0.07113929073472,-0.0835774593624723,-0.500694182970002
-0.07113929073472,-0.0844032698042371,-0.500380324203466
-0.07113929073472,-0.0852290802460018,-0.500081281907956
-0.0703116356374001,0.0766297663398862,-0.526318539221166
-0.0703116356374001,0.0758039558981214,-0.526157674678591
-0.0703116356374001,0.0749781454563567,-0.525952032792994
-0.0703116356374001,0.074152335014592,-0.525884747531209
-0.0703116356374001,0.0733265245728272,-0.525810873858767
-0.0703116356374001,0.0725007141310625,-0.525659459660891
-0.0703116356374001,0.0716749036892978,-0.525455636295882
-0.0703116356374001,0.070849093247533,-0.525240156512018
-0.0703116356374001,0.0700232828057683,-0.524987113843861
-0.0703116356374001,0.0691974723640036,-0.524591779392584
-0.0703116356374001,0.0683716619222388,-0.524211171976896
-0.0703116356374001,0.0675458514804741,-0.523712509782001
-0.0703116356374001,0.0667200410387094,-0.523032084963667
-0.0703116356374001,0.0658942305969446,-0.522134272405441
-0.0703116356374001,0.0650684201551799,-0.521397384013416
-0.0703116356374001,0.0642426097134152,-0.520433627724986
-0.0703116356374001,0.0634167992716504,-0.519314611514813
-0.0703116356374001,0.0625909888298857,-0.518285448108813
-0.0703116356374001,0.061765178388121,-0.517291253959381
-0.0703116356374001,0.0609393679463562,-0.51574911868828
-0.0703116356374001,0.0601135575045915,-0.51403529718651
-0.0703116356374001,0.0592877470628268,-0.512604091671325
-0.0703116356374001,0.058461936621062,-0.510503968697597
-0.0703116356374001,0.0576361261792973,-0.508566797093348
-0.0703116356374001,0.0568103157375325,-0.506763510340973
-0.0703116356374001,0.0559845052957678,-0.505090411775666
-0.0703116356374001,0.0551586948540031,-0.503529167132476
-0.0703116356374001,0.0543328844122383,-0.50126794112167
-0.0703116356374001,0.0535070739704736,-0.498884695360537
-0.0703116356374001,0.0526812635287089,-0.495693758151668
-0.0703116356374001,0.0518554530869441,-0.492270467672815
-0.0703116356374001,0.0510296426451794,-0.488810359604994
-0.0703116356374001,0.0502038322034147,-0.485204352524688
-0.0703116356374001,0.0493780217616499,-0.481666584684181
-0.0703116356374001,0.0485522113198852,-0.477563286752376
-0.0703116356374001,0.0477264008781205,-0.47257922861934
-0.0703116356374001,0.0469005904363557,-0.468189945966089
-0.0703116356374001,0.046074779994591,-0.462981852058878
-0.0703116356374001,0.0452489695528263,-0.457155192845165
-0.0703116356374001,0.0444231591110615,-0.450869312465064
-0.0703116356374001,0.0435973486692968,-0.445176448667785
-0.0703116356374001,0.0427715382275321,-0.439879068380846
-0.0703116356374001,0.0419457277857673,-0.433502977454816
-0.0703116356374001,0.0411199173440026,-0.424876571641513
-0.0703116356374001,0.0402941069022379,-0.41727751071362
-0.0703116356374001,0.0394682964604731,-0.407561304266816
-0.0703116356374001,0.0386424860187084,-0.398868596981554
-0.0703116356374001,0.0378166755769437,-0.391427777156698
-0.0703116356374001,0.0369908651351789,-0.384895889696292
-0.0703116356374001,0.0361650546934142,-0.377465533817775
-0.0703116356374001,0.0353392442516495,-0.369593724613378
-0.0703116356374001,0.0345134338098847,-0.360244024594746
-0.0703116356374001,0.03368762336812,-0.350392889882616
